Description,Enabled,Patel26,InError,ErrorType,Name,Priority,RuleIdentity,SupportedByTask,Legacy,BodyContainsWords,ExceptIfBodyContainsWords,FlaggedForAction,ExceptIfFlaggedForAction,FromAddressContainsWords,ExceptIfFromAddressContainsWords,From,ExceptIfFrom,HasAttachment,ExceptIfHasAttachment,HasClassification,ExceptIfHasClassification,HeaderContainsWords,ExceptIfHeaderContainsWords,MessageTypeMatches,ExceptIfMessageTypeMatches,MyNameInCcBox,ExceptIfMyNameInCcBox,MyNameInToBox,ExceptIfMyNameInToBox,MyNameInToOrCcBox,ExceptIfMyNameInToOrCcBox,MyNameNotInToBox,ExceptIfMyNameNotInToBox,ReceivedAfterDate,ExceptIfReceivedAfterDate,ReceivedBeforeDate,ExceptIfReceivedBeforeDate,RecipientAddressContainsWords,ExceptIfRecipientAddressContainsWords,SentOnlyToMe,ExceptIfSentOnlyToMe,SentTo,ExceptIfSentTo,SubjectContainsWords,ExceptIfSubjectContainsWords,SubjectOrBodyContainsWords,ExceptIfSubjectOrBodyContainsWords,WithImportance,ExceptIfWithImportance,WithinSizeRangeMaximum,ExceptIfWithinSizeRangeMaximum,WithinSizeRangeMinimum,ExceptIfWithinSizeRangeMinimum,WithSensitivity,ExceptIfWithSensitivity,ApplyCategory,ApplySystemCategory,CopyToFolder,DeleteMessage,DeleteSystemCategory,ForwardAsAttachmentTo,ForwardTo,MarkAsRead,MarkImportance,MoveToFolder,PinMessage,RedirectTo,SendTextMessageNotificationTo,SoftDeleteMessage,StopProcessingRules,DisplayAlert,PlaySound,MailboxOwnerId,IsValid,ObjectState
"If the message:
	the message was received from 'Bank'
Take the following actions:
	move the message to folder 'Morgan50'
	and stop processing more rules on this message
",TRUE,Rogers27\2904023557161877505,FALSE,None,Bank,2,2.90E+18,TRUE,,,,,,,,"""Bank"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,TRUE,,,Rogers27,TRUE,Unchanged
"If the message:
	the message was received from 'Rewards'
Take the following actions:
	move the message to folder 'Junk Email'
	and stop processing more rules on this message
",TRUE,Cook32\18097493495311761409,FALSE,None,Rewards,2,1.81E+19,TRUE,,,,,,,,"""Rewards"" [SMTP:robert46@cruz29116.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Junk Email,FALSE,,,FALSE,TRUE,,,Cook32,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
Take the following actions:
	move the message to folder 'Morgan50'
	and stop processing more rules on this message
",TRUE,rBuendiger\15701490128843177985,FALSE,None,Morgan50,1,1.57E+19,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,TRUE,,,rBuendiger,TRUE,Unchanged
"If the message:
	the sender's address contains these words: '@indeedemail.com'
Take the following actions:
	move the message to folder '[folder not found]'
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\9931967406580695042,TRUE,PropertiesInError,Indeed,2,9.93E+18,TRUE,,,,,,@indeedemail.com,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	the sender's address contains these words: '.xyz'
	and the message includes specific words in the subject 'About Betty12' or 'Regarding Betty12'
Take the following actions:
	delete the message
	and mark the message as Read
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\8921137490438389762,FALSE,None,"About Betty12 Emails "".xyz""",3,8.92E+18,TRUE,,,,,,.xyz,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,About Betty12 Regarding Betty12,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	the message was received from 'victoria30@cruz29119.example'
Take the following actions:
	forward the message to 'Janet18 Katherine13'
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\12331229420504219650,FALSE,None,victoria30@cruz29119.example - Forward,6,1.23E+19,TRUE,,,,,,,,"""victoria30@cruz29119.example"" [SMTP:victoria30@cruz29119.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,"""Janet18 Katherine13"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=d77fca56ee694ed9a33ec6bb48a5b5a1-betty14_83b6]",FALSE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	a recipient address contains the words 'amy30.ward20@freemail1.example'
Take the following actions:
	delete the message
	and mark the message as Read
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\12475344608580075522,FALSE,None,For all messages to Nick Ward20,8,1.25E+19,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,amy30.ward20@freemail1.example,,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	the sender's address contains these words: 'amy30.ward20@freemail1.example'
Take the following actions:
	delete the message
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\12547402202618003458,FALSE,None,For all messages from Nick Ward20,9,1.25E+19,TRUE,,,,,,amy30.ward20@freemail1.example,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject 'Document uploaded'
Take the following actions:
	mark the message as Read
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\13267978142997282818,FALSE,None,Uploads,19,1.33E+19,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Document uploaded,,,,,,,,,,,,,,,FALSE,,,,TRUE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	the message was received from 'postmaster@contoso.com'
	and the message was sent to 'christina12@contoso.com'
Take the following actions:
	delete the message
	and mark the message as Read
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\13340035737035210754,FALSE,None,Postmaster Receipt Through garcia38-Valids,20,1.33E+19,TRUE,,,,,,,,"""postmaster@contoso.com"" [SMTP:postmaster@contoso.com]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,"""christina12@contoso.com"" [SMTP:christina12@contoso.com]",,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	the message was received from 'taylor31.lee26@cruz2927.example'
	and the message includes specific words in the subject or body 'files_received_by_catherine33'
Take the following actions:
	forward the message to 'Ruiz15 Castillo35'
	and mark the message as Read
	and stop processing more rules on this message
",TRUE,Jonathan24_a9d16fd067\13412093331073138690,FALSE,None,files_received_by_catherine33,21,1.34E+19,TRUE,,,,,,,,"""taylor31.lee26@cruz2927.example"" [SMTP:taylor31.lee26@cruz2927.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,files_received_by_catherine33,,,,,,,,,,,,,FALSE,,,"""Ruiz15 Castillo35"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=69fea32f3af04a2f82c04d396c6ad70f-ruiz15]",TRUE,,,FALSE,,,FALSE,TRUE,,,Jonathan24_a9d16fd067,TRUE,Unchanged
"If the message:
	the message was sent to 'Kelly67 Linda12 Betty12'
	and the message includes specific words in the subject or body 'Declined'
Take the following actions:
	forward the message to 'Patricia12 Paul37'
	and stop processing more rules on this message
",TRUE,Bailey39\14964739238547947521,FALSE,None,Declined,1,1.50E+19,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,"""Kelly67 Linda12 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=cbb15689d56448088e7c89a47d697394-Bailey39]",,,,Declined,,,,,,,,,,,,,FALSE,,,"""Patricia12 Paul37"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=4391a39bc52346e5bb68d1874947b06c-Patricia12]",FALSE,,,FALSE,,,FALSE,TRUE,,,Bailey39,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
	and the message includes specific words in the subject 'Outgoing Morgan50'
Take the following actions:
	mark the message as Read
	and move the message to folder 'Outgoing Morgan50'
	and stop processing more rules on this message
",TRUE,8e13759f-a1b0-446a-8fb6-8a678b0353f0\8863930969791397889,FALSE,None,Outgoing Morgan50,1,8.86E+18,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Outgoing Morgan50,,,,,,,,,,,,,,,FALSE,,,,TRUE,,Outgoing Morgan50,FALSE,,,FALSE,TRUE,,,8e13759f-a1b0-446a-8fb6-8a678b0353f0,TRUE,Unchanged
"If the message:
	the message was received from 'James19 Karen52'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\4188880951071211522,FALSE,None,James19 Karen52 (3),1,4.19E+18,TRUE,,,,,,,,"""James19 Karen52"" [SMTP:james19.karen52@cruz29124.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'James19 Karen52'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\225713278985175042,FALSE,None,James19 Karen52 (2),2,2.26E+17,TRUE,,,,,,,,"""James19 Karen52"" [SMTP:james19.karen52@cruz29124.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'James19 Karen52'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\153655684947247106,FALSE,None,James19 Karen52 (1),3,1.54E+17,TRUE,,,,,,,,"""James19 Karen52"" [SMTP:james19.karen52@cruz29124.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'James19 Karen52'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\16294275274466394114,FALSE,None,James19 Karen52,4,1.63E+19,TRUE,,,,,,,,"""James19 Karen52"" [SMTP:james19.karen52@cruz29124.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Adam27 Barrett'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\1495302046843142146,FALSE,None,Adam27 Barrett,5,1.50E+18,TRUE,,,,,,,,"""Adam27 Barrett"" [SMTP:adam27@cruz29125.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Adams20 Messner'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\5873862982814924802,FALSE,None,Adams20 Messner,6,5.87E+18,TRUE,,,,,,,,"""Adams20 Messner"" [SMTP:adams20@cruz29126.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'kimberly17@cruz29127.example'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\1594912654932049922,FALSE,None,kimberly17@cruz29127.example (3),7,1.59E+18,TRUE,,,,,,,,"""kimberly17@cruz29127.example"" [SMTP:kimberly17@cruz29127.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'kimberly17@cruz29127.example'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\1666970248969977858,FALSE,None,kimberly17@cruz29127.example (2),8,1.67E+18,TRUE,,,,,,,,"""kimberly17@cruz29127.example"" [SMTP:kimberly17@cruz29127.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'kimberly17@cruz29127.example'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\1739027843007905794,FALSE,None,kimberly17@cruz29127.example (1),9,1.74E+18,TRUE,,,,,,,,"""kimberly17@cruz29127.example"" [SMTP:kimberly17@cruz29127.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'kimberly17@cruz29127.example'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\1811085437045833730,FALSE,None,kimberly17@cruz29127.example,10,1.81E+18,TRUE,,,,,,,,"""kimberly17@cruz29127.example"" [SMTP:kimberly17@cruz29127.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Orbitz'
Take the following actions:
	move the message to folder 'Junk Email'
	and stop processing more rules on this message
",TRUE,Parker34\1883143031083761666,FALSE,None,Orbitz,11,1.88E+18,TRUE,,,,,,,,"""Orbitz"" [SMTP:karen24@cruz29128.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Junk Email,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'campbell60@cruz294.example'
Take the following actions:
	move the message to folder '[folder not found]'
	and stop processing more rules on this message
",TRUE,Parker34\1955200625121689602,TRUE,PropertiesInError,For all messages from Betty12 Production,12,1.96E+18,TRUE,,,,,,,,"""campbell60@cruz294.example"" [SMTP:campbell60@cruz294.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Kelly63 Betty12'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2099315813197545474,FALSE,None,Kelly63 Betty12 (6),14,2.10E+18,TRUE,,,,,,,,"""Kelly63 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a416eb48bf14e10b0f07137d6589ea4-kelly63]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Kelly63 Betty12'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2171373407235473410,FALSE,None,Kelly63 Betty12 (5),15,2.17E+18,TRUE,,,,,,,,"""Kelly63 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a416eb48bf14e10b0f07137d6589ea4-kelly63]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Kelly63 Betty12'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2243431001273401346,FALSE,None,Kelly63 Betty12 (4),16,2.24E+18,TRUE,,,,,,,,"""Kelly63 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a416eb48bf14e10b0f07137d6589ea4-kelly63]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Kelly63 Betty12'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2315488595311329282,FALSE,None,Kelly63 Betty12 (3),17,2.32E+18,TRUE,,,,,,,,"""Kelly63 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a416eb48bf14e10b0f07137d6589ea4-kelly63]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Kelly63 Betty12'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2387546189349257218,FALSE,None,Kelly63 Betty12 (2),18,2.39E+18,TRUE,,,,,,,,"""Kelly63 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a416eb48bf14e10b0f07137d6589ea4-kelly63]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Kelly63 Betty12'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2459603783387185154,FALSE,None,Kelly63 Betty12 (1),19,2.46E+18,TRUE,,,,,,,,"""Kelly63 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a416eb48bf14e10b0f07137d6589ea4-kelly63]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Kelly63 Betty12'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2531661377425113090,FALSE,None,Kelly63 Betty12,20,2.53E+18,TRUE,,,,,,,,"""Kelly63 Betty12"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a416eb48bf14e10b0f07137d6589ea4-kelly63]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Parker34 Larry20'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2603718971463041026,FALSE,None,Parker34 Larry20 (1),21,2.60E+18,TRUE,,,,,,,,"""Parker34 Larry20"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1d8948e298f04fce992f2d99e97417be-Parker34]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Parker34 Larry20'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2675776565500968962,FALSE,None,Parker34 Larry20,22,2.68E+18,TRUE,,,,,,,,"""Parker34 Larry20"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1d8948e298f04fce992f2d99e97417be-Parker34]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Janet20 Grimm'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2747834159538896898,FALSE,None,Janet20 Grimm,23,2.75E+18,TRUE,,,,,,,,"""Janet20 Grimm"" [SMTP:janet20@cruz29129.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Janet20 Sharon30'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2819891753576824834,FALSE,None,Janet20 Sharon30 (1),24,2.82E+18,TRUE,,,,,,,,"""Janet20 Sharon30"" [SMTP:janet20.sharon30@freemail1.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was received from 'Janet20 Sharon30'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,Parker34\2891949347614752770,FALSE,None,Janet20 Sharon30,25,2.89E+18,TRUE,,,,,,,,"""Janet20 Sharon30"" [SMTP:janet20.sharon30@freemail1.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,Parker34,TRUE,Unchanged
"If the message:
	the message was sent to 'Garcia63 Cruz28'
	and the message includes specific words in the subject or body 'declined'
Take the following actions:
	forward the message to 'Patricia12 Paul37' and 'Betty12 Support'
	and stop processing more rules on this message
",TRUE,368aad79-0e3f-4bca-872d-29cb81c885c7\19055846491160577,FALSE,None,Declined,1,1.91E+16,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,"""Garcia63 Cruz28"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=29a022610b644203a40d4017089ca426-9499a203-9e]",,,,declined,,,,,,,,,,,,,FALSE,,,"""Patricia12 Paul37"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=4391a39bc52346e5bb68d1874947b06c-Patricia12] ""Betty12 Support"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=c63709e32d7c4bffb9b018e5ed9c4258-support]",FALSE,,,FALSE,,,FALSE,TRUE,,,368aad79-0e3f-4bca-872d-29cb81c885c7,TRUE,Unchanged
