"Date","ActorUserPrincipalName","IPAddress","UserAgent","Activity","Result","Target1UserPrincipalName","Target1ModifiedProperty1Name","Service","Category","ResultReason","ActorType","ActorDisplayName","Target1Type","Target1DisplayName","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value"
"2025-09-04T20:49:11.8175479Z","jonathan24@contoso.com","2607:fb90:9a26:3492:ade7:b033:5e20:6d0a","Mozilla/5.0, (Linux; Android 10; K), AppleWebKit/537.36, (KHTML, like Gecko), Chrome/138.0.0.164, Mobile, Safari/537.36","Restore multifactor authentication on all remembered devices","Success","george26@contoso.com","StrongAuthenticationRequirements","Authentication Methods","UserManagement","Admin successfully restored multifactor authentication on all remembered devices.","User","Jonathan24 Katherine13","User","Morgan16 Christine16","""[{\""relyingParty\"":\""*\"",\""state\"":\""Enforced\"",\""rememberDevicesNotIssuedBefore\"":\""2022-02-25T19:51:36Z\""}]""","""[{\""relyingParty\"":\""*\"",\""state\"":\""Enforced\"",\""rememberDevicesNotIssuedBefore\"":\""2025-09-04T20:49:07.812\""}]""","","","","","","","","","","","","","",""
"2025-09-04T20:49:11.7702718Z","","","","Update user","Success","george26@contoso.com","StrongAuthenticationRequirement","Core Directory","UserManagement","","Application","Patel14 Gray19 King17 Taylor29 Service","User","","[{""RelyingParty"":""*"",""State"":0,""RememberDevicesNotIssuedBefore"":""2022-02-25T19:51:36+00:00""}]","[{""RelyingParty"":""*"",""State"":0,""RememberDevicesNotIssuedBefore"":""2025-09-04T20:49:07.812Z""}]","Included Updated Properties","","""StrongAuthenticationRequirement""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-04T20:49:11.6586987Z","jonathan24@contoso.com","2607:fb90:9a26:3492:ade7:b033:5e20:6d0a","Mozilla/5.0, (Linux; Android 10; K), AppleWebKit/537.36, (KHTML, like Gecko), Chrome/138.0.0.164, Mobile, Safari/537.36","Admin registered security info","Success","george26@contoso.com","","Authentication Methods","UserManagement","Admin cleared all app passwords for user","User","Jonathan24 Katherine13","User","Morgan16 Christine16","","","","","","","","","","","","","","","",""
"2025-09-04T20:49:11.561356Z","","","","Update user","Success","george26@contoso.com","TargetId.UserType","Core Directory","UserManagement","","Application","Patel14 Gray19 King17 Taylor29 Service","User","","","""Member""","","","","","","","","","","","","","",""
"2025-09-04T20:49:11.5563574Z","","","","Delete application password for user","Success","george26@contoso.com","","Core Directory","UserManagement","","Application","Patel14 Gray19 King17 Taylor29 Service","User","","","","","","","","","","","","","","","","",""
"2025-09-04T20:45:02.2891547Z","","","","Update user","Success","jimenez20@contoso.com","Included Updated Properties","Core Directory","UserManagement","","Application","Ruth29 Samantha45 Matthew13","User","","","""""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","SPN","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","","","","",""
"2025-09-04T20:44:08.4438903Z","jonathan24@contoso.com","2607:fb90:9a26:3492:ade7:b033:5e20:6d0a","","Update StsRefreshTokenValidFrom Timestamp","Success","george26@contoso.com","","Core Directory","UserManagement","","User","","User","","","","","","","","","","","","","","","","",""
"2025-09-04T20:44:08.4428934Z","jonathan24@contoso.com","2607:fb90:9a26:3492:ade7:b033:5e20:6d0a","","Reset user password","Success","george26@contoso.com","","Core Directory","UserManagement","","User","","User","","","","","","","","","","","","","","","","",""
"2025-09-04T20:44:08.1658896Z","jonathan24@contoso.com","2607:fb90:9a26:3492:ade7:b033:5e20:6d0a","","Update PasswordProfile","Success","george26@contoso.com","Password","Core Directory","UserManagement","","User","","User","","","","","","","","","","","","","","","","",""
"2025-09-04T20:44:08.1568911Z","jonathan24@contoso.com","2607:fb90:9a26:3492:ade7:b033:5e20:6d0a","","Update user","Success","george26@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","","User","","[""2025-09-04T20:43:48Z""]","[""2025-09-04T20:44:07Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365Admin:Android:OnePlus DE2118:5-6-0-0:4baorzT7vflmD1IjGeHbKgLEIiiCpGYN/BOtLvHAvYQ=:Company Administrator"
"2025-09-04T20:44:07.8868902Z","jonathan24@contoso.com","2607:fb90:9a26:3492:ade7:b033:5e20:6d0a","","Update PasswordProfile","Success","george26@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","","User","","""False""","""True""","Password","","","","","","","","","","","","",""
"2025-09-04T20:43:48.6658743Z","jonathan24@contoso.com","2603:1030:b00:149e:84b1:b3c3:9d00:1e19","","Update user","Success","george26@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2023-05-21T13:42:36Z""]","[""2025-09-04T20:43:48Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T20:43:48.6648746Z","jonathan24@contoso.com","2603:1030:b00:149e:84b1:b3c3:9d00:1e19","","Update StsRefreshTokenValidFrom Timestamp","Success","george26@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2023-05-21T13:42:36Z""]","[""2025-09-04T20:43:48Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-04T20:43:48.366121Z","jonathan24@contoso.com","2603:1030:b00:149e:84b1:b3c3:9d00:1e19","","Update user","Success","george26@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T20:43:48.3651228Z","jonathan24@contoso.com","2603:1030:b00:149e:84b1:b3c3:9d00:1e19","","Disable account","Success","george26@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","","","","","","","","","","",""
"2025-09-04T20:43:23.7794184Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-Y49FLGX","","""""","TargetId.DeviceId","","""af1cd664-cb11-4419-80ac-c5f9041d87c7""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-04T19:46:19.0445184Z","","","","Update user","Success","george26@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-2cc2b433caf6bd1db7e77c333f056dcaf177ce5220290283e66ab274a2fb3fd6"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.23"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""c014c4e0-1346-4c96-8b9a-bd382b862ec5"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-31T15:02:48.8199394Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""iPhone"",""DeviceToken"":""apns2-e95c8e078362791b5bd622bef7ff421f45a5c1927dcef6d77b8607d365259972"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.22"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""4aac49ff-f3f0-4b26-898c-0c86776733ee"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-29T17:11:37.550421Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-2cc2b433caf6bd1db7e77c333f056dcaf177ce5220290283e66ab274a2fb3fd6"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.23"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""c014c4e0-1346-4c96-8b9a-bd382b862ec5"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-31T15:02:48.8199394Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""iPhone"",""DeviceToken"":""apns2-e95c8e078362791b5bd622bef7ff421f45a5c1927dcef6d77b8607d365259972"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.22"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""4aac49ff-f3f0-4b26-898c-0c86776733ee"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-04T19:46:18.7263725Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-04T19:01:56.7084123Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-JHGPSEN","","""""","TargetId.DeviceId","","""a8ce85a7-aa91-4240-8b26-81239a937907""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-04T16:41:44.4450858Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-RPQ8JN1","","""""","TargetId.DeviceId","","""6c769d56-b0fe-4b4e-8eda-672d362f6c8f""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-04T16:06:37.2080809Z","bailey38@contoso.com","2a02:c207:2154:a80d:73b2:dbfb:3ece:19c7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.2.180 Safari/537.36 Edg/114.0.1823.58","Self-service password reset flow activity progress","Failure","bailey38@contoso.com","","Self-service Password Management","UserManagement","This user is not a member of the password reset users group. Add this user to that group to resolve this.","User","","User","Tyler25 Bennett12","","","","","","","","","","","","","","","",""
"2025-09-04T15:00:54.9383396Z","","","","Update user","Success","christine13@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""Pixel 9a"",""DeviceToken"":""fGC_Ln9tSMmL09QnddFvuQ:APA91bExE8LmTCB73aJJpFSiHkyJXSw8CDgtB6G9GigoB539EwH7paTXDJWksiai5hCq3DyPmzFDED4gLdjFWyGhbmnFAey17fr47-0Xhv_n3hdmZvzrPwU"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.2507.4749"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""aab2e5f2-d0d8-40a3-8eef-d7d4e5bbff09"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":4,""LastAuthenticatedTimestamp"":""2025-08-24T15:46:03.0340499Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""Pixel 9a"",""DeviceToken"":""fGC_Ln9tSMmL09QnddFvuQ:APA91bExE8LmTCB73aJJpFSiHkyJXSw8CDgtB6G9GigoB539EwH7paTXDJWksiai5hCq3DyPmzFDED4gLdjFWyGhbmnFAey17fr47-0Xhv_n3hdmZvzrPwU"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.2507.4749"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""aab2e5f2-d0d8-40a3-8eef-d7d4e5bbff09"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":4,""LastAuthenticatedTimestamp"":""2025-09-04T15:00:54.6578139Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-04T14:38:59.6411543Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-YXG3ERC","","""""","TargetId.DeviceId","","""65055eed-c7eb-48fc-8a13-44357a556e6d""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-04T14:11:51.1178495Z","","","","Update user","Success","rodriguez27@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 13 Pro Max"",""DeviceToken"":""apns2-5af1e4bf8bd5d71c48dc3f4bb2edff58d4105ef0d318c59d42d6f2eaf98e3c9b"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""5a67d791-8b40-41ed-8d30-2e317c0e9ab1"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-01T21:10:37.4796193Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 13 Pro Max"",""DeviceToken"":""apns2-5af1e4bf8bd5d71c48dc3f4bb2edff58d4105ef0d318c59d42d6f2eaf98e3c9b"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""5a67d791-8b40-41ed-8d30-2e317c0e9ab1"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-04T14:11:50.8210881Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","SPN","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","",""
"2025-09-04T13:45:40.7678796Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-ZQU2ZR8","","""""","TargetId.DeviceId","","""b0360f6d-5f3b-46d4-8805-940c0c9e8772""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-04T13:39:20.9985777Z","","","","Update user","Success","ronald17@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""Pixel 7 Pro"",""DeviceToken"":""fasdx14gSSO_m5KQ4IKgA5:APA91bE4Uhk2sglZwVDUgjCrD9H7a7La1u56aecHIXw5Hb2suUKcq7duiAjekvlTCzxowCYwrddrVf7EKPHSlZHczXnQsN8FFmAbalj6PZ02v4SP9BoF-Pqx2pmtKUHNw2ghcBTtjfG-"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.2506.3928"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""0505f718-c65d-45c9-8ab8-628ab094dd21"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":4,""LastAuthenticatedTimestamp"":""2025-07-30T13:26:25.441521Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""Pixel 7 Pro"",""DeviceToken"":""fasdx14gSSO_m5KQ4IKgA5:APA91bE4Uhk2sglZwVDUgjCrD9H7a7La1u56aecHIXw5Hb2suUKcq7duiAjekvlTCzxowCYwrddrVf7EKPHSlZHczXnQsN8FFmAbalj6PZ02v4SP9BoF-Pqx2pmtKUHNw2ghcBTtjfG-"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.2507.4749"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""0505f718-c65d-45c9-8ab8-628ab094dd21"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":4,""LastAuthenticatedTimestamp"":""2025-09-04T13:39:20.6517302Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","SPN","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","",""
"2025-09-04T13:36:58.4788489Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-3Y2ERPN","","""""","TargetId.DeviceId","","""0543111b-dbdb-4132-8f30-a850b21acf0e""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""AzureAd""","","","","DeviceOSType","Windows"
"2025-09-04T13:06:42.5897309Z","","","","Update user","Success","jimenez20@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-10839077fe98d3466b0b499ba524a3b82211306db0e5929d564699ae0729dcd0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""a9e0c782-c398-4939-8bda-1469d6ce16de"",""Id"":""fe417467-c666-40b6-8bac-891ace6b2fb0"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-31T12:55:40.1935143Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-10839077fe98d3466b0b499ba524a3b82211306db0e5929d564699ae0729dcd0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""a9e0c782-c398-4939-8bda-1469d6ce16de"",""Id"":""fe417467-c666-40b6-8bac-891ace6b2fb0"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-04T13:06:42.2962366Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
